model,N,effect,replicate,lambda_emp,lambda_sd_emp,lambda_mu_perm,lambda_s_perm,lambda_z,lambda_p_one_sided,detect_lambda,eig1_obs,eig1_thr97,eig1_p,detect_pca
mixture,100,0.006,35,1.0289214941848235,0.013449931550693702,1.0260733350975504,0.00947915319357785,0.2091785447024111,0.4171544303905008,0,1.5955509408581912,1.495356200082903,,1
mixture,100,0.006,36,1.0366443881761938,0.011497432181357549,1.0269148638923584,0.008656465160000149,0.8344910852278511,0.20200215442458147,0,1.6263562548383987,1.495356200082903,,1
mixture,100,0.006,37,1.0251477888846277,0.01123006583472204,1.0272733064705184,0.008809478995471945,-0.18642400692625782,0.5739438661962126,0,1.6157361916592636,1.495356200082903,,1
mixture,100,0.006,38,1.0343053397909443,0.009474038338140683,1.028754895980235,0.011812039157038361,0.5643376164231632,0.286262192901205,0,1.6180668209158693,1.495356200082903,,1
mixture,100,0.006,39,1.0413713241085398,0.011880261660697312,1.0252657515720436,0.010764178152070031,1.3286635676179235,0.09197949485623091,0,1.6150348416069502,1.495356200082903,,1
mixture,100,0.006,40,1.0213489418211292,0.011003718003520539,1.0264604250825167,0.009586388698420854,-0.45595236035065234,0.6757878819474522,0,1.5636393246453775,1.495356200082903,,1
mixture,100,0.006,41,1.0349043321346696,0.009327399170008932,1.0239238145073233,0.01282986598677876,1.125212227529006,0.13024955644768932,0,1.598093858092955,1.495356200082903,,1
mixture,100,0.006,42,1.0370049410374633,0.01087625449089881,1.0247852940256723,0.011686692809080105,1.0924261311709262,0.13732292123165912,0,1.585059540264854,1.495356200082903,,1
mixture,100,0.006,43,1.0329437851129144,0.010848878859652562,1.0245641350346462,0.00980224369154142,0.7571006782897262,0.2244947738675349,0,1.6138859451435414,1.495356200082903,,1
mixture,100,0.006,44,1.0478172431789714,0.010815877982354557,1.026135437942385,0.008437609415970755,1.9748070034862404,0.02414502698593679,1,1.5736073030427555,1.495356200082903,,1
mixture,100,0.006,45,1.0297065732327186,0.01125280666593131,1.0291760992008963,0.012467459853880092,0.04575815195189031,0.48175150687704127,0,1.571301387568597,1.495356200082903,,1
mixture,100,0.006,46,1.0247682980770838,0.009839836015099319,1.0225228539042714,0.01072611691376908,0.2217082287738597,0.4122705119468275,0,1.6164385443587759,1.495356200082903,,1
mixture,100,0.006,47,1.028212167026646,0.012512368675545301,1.0277066044606056,0.009539617508482586,0.03983035892785059,0.4841141862525047,0,1.5854354530598211,1.495356200082903,,1
