model,N,effect,replicate,lambda_emp,lambda_thr97,lambda_p,detect_lambda,eig1_obs,eig1_thr97,eig1_p,detect_pca
cline,100,0.015,85,1.0095764469626543,1.0,,1,1.2270320902561656,1.5477320613535541,,0
cline,100,0.015,86,1.0143845425647124,1.0,,1,1.2259386655845912,1.5477320613535541,,0
cline,100,0.015,87,1.0169719763559826,1.0,,1,1.206620280051978,1.5477320613535541,,0
cline,100,0.015,88,1.0183794234698005,1.0,,1,1.2078101020200125,1.5477320613535541,,0
cline,100,0.015,89,1.0175088065845308,1.0,,1,1.2260745016505186,1.5477320613535541,,0
cline,100,0.015,90,1.0037933007545776,1.0,,1,1.2117865666858414,1.5477320613535541,,0
cline,100,0.015,91,1.049288076394631,1.0,,1,1.2134574797736348,1.5477320613535541,,0
cline,100,0.015,92,1.0151281418758427,1.0,,1,1.2117668238479793,1.5477320613535541,,0
cline,100,0.015,93,1.0501931620095195,1.0,,1,1.2073080649762513,1.5477320613535541,,0
cline,100,0.015,94,1.045115577085172,1.0,,1,1.2210866534738285,1.5477320613535541,,0
cline,100,0.015,95,1.0075302163309365,1.0,,1,1.208373703237116,1.5477320613535541,,0
cline,100,0.015,96,1.0447225068209847,1.0,,1,1.2132235935829092,1.5477320613535541,,0
cline,100,0.015,97,1.0349814571290683,1.0,,1,1.2135441550198611,1.5477320613535541,,0
cline,100,0.015,98,1.0066488021838484,1.0,,1,1.2007523334862547,1.5477484158188577,,0
cline,100,0.015,99,1.027248576035555,1.0,,1,1.2151797325777243,1.5477320613535541,,0
cline,300,0.005,0,1.0205250643560784,1.0,,1,1.3941072986751482,1.6543874073835434,,0
cline,300,0.005,1,1.006937202426721,1.0,,1,1.3950319096296089,1.6543874073835434,,0
cline,300,0.005,2,1.0113523818896177,1.0,,1,1.3924908700378213,1.6543874073835434,,0
cline,300,0.005,3,1.0436283061015075,1.0,,1,1.3897890881065282,1.6543874073835434,,0
cline,300,0.005,4,0.996982510770134,1.0,,0,1.3863132934740803,1.6543874073835434,,0
cline,300,0.005,5,1.0022321900727917,1.0,,1,1.397108536643269,1.6543874073835434,,0
cline,300,0.005,6,1.0085191939602498,1.0,,1,1.38416686959715,1.6543874073835434,,0
cline,300,0.005,7,1.0122220596487366,1.0,,1,1.393193678856885,1.6543874073835434,,0
cline,300,0.005,8,1.0021805601384417,1.0,,1,1.3891869152172238,1.6543874073835434,,0
cline,300,0.005,9,1.0025051528712055,1.0,,1,1.3943377613898704,1.6543874073835434,,0
cline,300,0.005,10,1.0391927396310567,1.0,,1,1.3922128166500065,1.6543874073835434,,0
cline,300,0.005,11,1.0187400600136352,1.0,,1,1.3995171361647252,1.6543874073835434,,0
cline,300,0.005,12,0.9834463944089227,1.0,,0,1.3988001824586571,1.6543874073835434,,0
cline,300,0.005,13,0.9808889566857508,1.0,,0,1.3882966382536335,1.6543874073835434,,0
cline,300,0.005,14,1.0125953652673132,1.0,,1,1.3882034620101111,1.6543874073835434,,0
cline,300,0.005,15,0.9965772250739167,1.0,,0,1.387650630415924,1.6543874073835434,,0
cline,300,0.005,16,0.9995129109241303,1.0,,0,1.3899531615615885,1.6543874073835434,,0
cline,300,0.005,17,1.0205486478677241,1.0,,1,1.3989240177155764,1.6543874073835434,,0
cline,300,0.005,18,1.030834699398514,1.0,,1,1.3945728549591,1.6543874073835434,,0
cline,300,0.005,19,1.007551811985543,1.0,,1,1.393241181175451,1.6543874073835434,,0
cline,300,0.005,20,1.0176230975134313,1.0,,1,1.3931101156915626,1.6543874073835434,,0
cline,300,0.005,21,0.9970814119714699,1.0,,0,1.3909673325808445,1.6543874073835434,,0
cline,300,0.005,22,1.032865105731587,1.0,,1,1.3957523275530204,1.6543874073835434,,0
cline,300,0.005,23,1.0120611748868806,1.0,,1,1.3993878042971706,1.6543874073835434,,0
cline,300,0.005,24,1.0078698725791133,1.0,,1,1.39976239043855,1.6543874073835434,,0
cline,300,0.005,25,1.0064148403160182,1.0,,1,1.3948650349531015,1.6543874073835434,,0
cline,300,0.005,26,1.0171294109611664,1.0,,1,1.398650193149753,1.6543874073835434,,0
cline,300,0.005,27,0.9968776882108376,1.0,,0,1.3986328092176727,1.6543874073835434,,0
cline,300,0.005,28,0.9696917525790485,1.0,,0,1.3916368912212034,1.6543874073835434,,0
cline,300,0.005,29,1.0105610364733062,1.0,,1,1.397511780578975,1.6543874073835434,,0
cline,300,0.005,30,0.9831842501542415,1.0,,0,1.3969442217376775,1.6543874073835434,,0
cline,300,0.005,31,1.0044291536838277,1.0,,1,1.395343391630938,1.6543874073835434,,0
cline,300,0.005,32,1.0160675935824746,1.0,,1,1.3876167118181708,1.6543874073835434,,0
cline,300,0.005,33,1.0028915124980378,1.0,,1,1.3921768707246513,1.6543874073835434,,0
cline,300,0.005,34,1.0246490300058628,1.0,,1,1.4062375646980272,1.6543874073835434,,0
cline,300,0.005,35,0.9923822934257479,1.0,,0,1.3983873661498811,1.6543874073835434,,0
cline,300,0.005,36,1.0221540915900877,1.0,,1,1.4030128930531882,1.6543874073835434,,0
cline,300,0.005,37,1.0085756008011595,1.0,,1,1.3888704649808543,1.6543874073835434,,0
cline,300,0.005,38,0.987078770816631,1.0,,0,1.3831807370389426,1.6543874073835434,,0
cline,300,0.005,39,0.9935205982918714,1.0,,0,1.3866265101313167,1.6543874073835434,,0
cline,300,0.005,40,1.0148155499969818,1.0,,1,1.4049575896923274,1.6543874073835434,,0
cline,300,0.005,41,1.0085660157967598,1.0,,1,1.4025882171526374,1.6543874073835434,,0
cline,300,0.005,42,1.0178212391896535,1.0,,1,1.3923509965476195,1.6543874073835434,,0
cline,300,0.005,43,1.0349659894633947,1.0,,1,1.3896397127286484,1.6543874073835434,,0
cline,300,0.005,44,1.0155054698913302,1.0,,1,1.3948711515066368,1.6543874073835434,,0
cline,300,0.005,45,0.9863215958366607,1.0,,0,1.3937759085767163,1.6543874073835434,,0
cline,300,0.005,46,1.0047707075253107,1.0,,1,1.3974764035399065,1.6543874073835434,,0
cline,300,0.005,47,0.9988065530712629,1.0,,0,1.389849392788281,1.6543874073835434,,0
cline,300,0.005,48,1.015597117435551,1.0,,1,1.3966420435685531,1.6543874073835434,,0
cline,300,0.005,49,0.990764203105657,1.0,,0,1.390302810477166,1.6543874073835434,,0
cline,300,0.005,50,1.014634401676602,1.0,,1,1.3961919345099691,1.6543874073835434,,0
cline,300,0.005,51,0.9935207589252567,1.0,,0,1.396332775668784,1.6543874073835434,,0
cline,300,0.005,52,1.0053488204477932,1.0,,1,1.3914900978358942,1.6543874073835434,,0
cline,300,0.005,53,1.0111880725927187,1.0,,1,1.4024974796023364,1.6543874073835434,,0
cline,300,0.005,54,0.9910304285240407,1.0,,0,1.3985180680098925,1.6543874073835434,,0
cline,300,0.005,55,1.010767456994502,1.0,,1,1.3996956220049728,1.6543874073835434,,0
cline,300,0.005,56,0.9897039459331527,1.0,,0,1.3892883826479627,1.6543874073835434,,0
cline,300,0.005,57,1.0259635475168414,1.0,,1,1.401833065707038,1.6543874073835434,,0
cline,300,0.005,58,1.0089068709230868,1.0,,1,1.3900639083956936,1.6543874073835434,,0
cline,300,0.005,59,1.010329100952962,1.0,,1,1.4040427683148924,1.6543874073835434,,0
cline,300,0.005,60,0.9916675050760322,1.0,,0,1.404995111479624,1.6543874073835434,,0
cline,300,0.005,61,1.0110705778008182,1.0,,1,1.39307179741256,1.6543874073835434,,0
cline,300,0.005,62,1.003792074915313,1.0,,1,1.3934252285927273,1.6543874073835434,,0
cline,300,0.005,63,1.0101081339629525,1.0,,1,1.393488212246814,1.6543874073835434,,0
cline,300,0.005,64,0.9804454061955968,1.0,,0,1.397953833416105,1.6543874073835434,,0
cline,300,0.005,65,1.0428705327332985,1.0,,1,1.3947050191248027,1.6543874073835434,,0
cline,300,0.005,66,1.0100846381852573,1.0,,1,1.3991179534490552,1.6543874073835434,,0
cline,300,0.005,67,1.0018589994774463,1.0,,1,1.385139946152187,1.6543874073835434,,0
cline,300,0.005,68,0.9975678944501924,1.0,,0,1.3990726747137074,1.6543874073835434,,0
cline,300,0.005,69,0.9918100888065258,1.0,,0,1.387717462505764,1.6543874073835434,,0
cline,300,0.005,70,1.0022055674358181,1.0,,1,1.4017465878473145,1.6543874073835434,,0
cline,300,0.005,71,1.010512771553346,1.0,,1,1.3976075328996194,1.6543874073835434,,0
cline,300,0.005,72,0.9845547341354977,1.0,,0,1.4079365936631851,1.6543874073835434,,0
cline,300,0.005,73,1.023820562218523,1.0,,1,1.388771144537315,1.6543874073835434,,0
cline,300,0.005,74,1.0091867088653816,1.0,,1,1.3987029782767753,1.6543874073835434,,0
cline,300,0.005,75,0.9932090421368293,1.0,,0,1.3842741844298914,1.6543874073835434,,0
cline,300,0.005,76,1.0193238399465414,1.0,,1,1.4013131903577047,1.6543874073835434,,0
cline,300,0.005,77,1.0046461306115355,1.0,,1,1.388105422287896,1.6543874073835434,,0
cline,300,0.005,78,1.0199063166197724,1.0,,1,1.397259278198188,1.6543874073835434,,0
cline,300,0.005,79,1.024569976286915,1.0,,1,1.393485352584849,1.6543874073835434,,0
cline,300,0.005,80,1.0180350796704942,1.0,,1,1.3973578890199483,1.6543874073835434,,0
cline,300,0.005,81,0.9842016250923004,1.0,,0,1.3897508953895488,1.6543874073835434,,0
cline,300,0.005,82,1.0081208715236771,1.0,,1,1.3978084277699658,1.6543874073835434,,0
cline,300,0.005,83,1.0058336257085172,1.0,,1,1.3908083743935182,1.6543874073835434,,0
cline,300,0.005,84,1.0303219983638792,1.0,,1,1.3865579381093576,1.6543874073835434,,0
cline,300,0.005,85,1.00343778133232,1.0,,1,1.3883705603424377,1.6543874073835434,,0
cline,300,0.005,86,0.9781773593051164,1.0,,0,1.3983110437472621,1.6543874073835434,,0
cline,300,0.005,87,0.9687331954456554,1.0,,0,1.4036214078625135,1.6543874073835434,,0
cline,300,0.005,88,1.0129026592325627,1.0,,1,1.3945217167596389,1.6543874073835434,,0
cline,300,0.005,89,0.9880345134070726,1.0,,0,1.3954786314218972,1.6543874073835434,,0
cline,300,0.005,90,1.0423767539266477,1.0,,1,1.3849226130427406,1.6543874073835434,,0
cline,300,0.005,91,1.0196474327800573,1.0,,1,1.3952495269137297,1.6543874073835434,,0
cline,300,0.005,92,1.0078976019486843,1.0,,1,1.39560423300051,1.6543874073835434,,0
cline,300,0.005,93,1.0080113065905856,1.0,,1,1.3844645037575543,1.6543874073835434,,0
cline,300,0.005,94,1.0030303736992585,1.0,,1,1.3911040540570132,1.6543874073835434,,0
cline,300,0.005,95,0.9846433041377312,1.0,,0,1.3910072111115925,1.6543874073835434,,0
cline,300,0.005,96,1.0101980005693278,1.0,,1,1.395127652445577,1.6543874073835434,,0
cline,300,0.005,97,1.0162589961814135,1.0,,1,1.3908342860580745,1.6543874073835434,,0
cline,300,0.005,98,1.0428940416962833,1.0,,1,1.405037838068162,1.6543874073835434,,0
cline,300,0.005,99,1.0256339778723846,1.0,,1,1.3906185244681606,1.6543874073835434,,0
cline,300,0.01,0,1.0131753370937846,1.0,,1,1.3889310409337392,1.6543874073835434,,0
cline,300,0.01,1,0.9912225893422173,1.0,,0,1.395220797759094,1.6543874073835434,,0
cline,300,0.01,2,1.007212250655095,1.0,,1,1.4076967299813548,1.6543874073835434,,0
cline,300,0.01,3,0.9818843356829765,1.0,,0,1.3962548988973624,1.6543874073835434,,0
cline,300,0.01,4,1.0191154065915966,1.0,,1,1.3950641041048764,1.6543874073835434,,0
cline,300,0.01,5,1.0257125599308017,1.0,,1,1.3958829164319355,1.6543874073835434,,0
cline,300,0.01,6,0.9985059818637664,1.0,,0,1.3841228266648717,1.6543874073835434,,0
cline,300,0.01,7,1.0153799270020818,1.0,,1,1.3837276870910271,1.6543874073835434,,0
cline,300,0.01,8,1.0301284344960335,1.0,,1,1.3908093212578494,1.6543874073835434,,0
cline,300,0.01,9,1.0278693443831268,1.0,,1,1.389088474209764,1.6543874073835434,,0
cline,300,0.01,10,1.004013582044748,1.0,,1,1.393894895700719,1.6543874073835434,,0
cline,300,0.01,11,0.9910406347351454,1.0,,0,1.3909632017270672,1.6543874073835434,,0
cline,300,0.01,12,1.0340105830830553,1.0,,1,1.398891081168913,1.6543874073835434,,0
cline,300,0.01,13,1.0436815850388357,1.0,,1,1.3887702037191945,1.6543874073835434,,0
cline,300,0.01,14,0.996942178221038,1.0,,0,1.3978448413355558,1.6543874073835434,,0
cline,300,0.01,15,1.0080399101997517,1.0,,1,1.399083016421711,1.6543874073835434,,0
cline,300,0.01,16,0.9882410884906289,1.0,,0,1.3981969053399483,1.6543874073835434,,0
cline,300,0.01,17,0.9940882556782457,1.0,,0,1.396995085047824,1.6543874073835434,,0
cline,300,0.01,18,1.0076891809075967,1.0,,1,1.39312010872404,1.6543874073835434,,0
cline,300,0.01,19,1.0090842006800054,1.0,,1,1.3875092660598556,1.6543874073835434,,0
cline,300,0.01,20,0.9778734636310025,1.0,,0,1.3894958946968177,1.6543874073835434,,0
cline,300,0.01,21,0.9975374190068382,1.0,,0,1.3925162622715643,1.6543874073835434,,0
cline,300,0.01,22,1.028505945858738,1.0,,1,1.3895469223877002,1.6543874073835434,,0
cline,300,0.01,23,1.0242483368631448,1.0,,1,1.400826173331327,1.6543874073835434,,0
cline,300,0.01,24,1.0140695127690482,1.0,,1,1.3869474832281348,1.6543874073835434,,0
cline,300,0.01,25,1.0104343519979406,1.0,,1,1.3916075966351562,1.6543874073835434,,0
cline,300,0.01,26,0.9734937641886737,1.0,,0,1.39508913933724,1.6543874073835434,,0
cline,300,0.01,27,1.0055605484649042,1.0,,1,1.394164841722991,1.6543874073835434,,0
cline,300,0.01,28,1.001102589158515,1.0,,1,1.415280764285432,1.6543874073835434,,0
cline,300,0.01,29,1.0239110225986514,1.0,,1,1.402467064501848,1.6543874073835434,,0
cline,300,0.01,30,1.0083592930613374,1.0,,1,1.4079584273070973,1.6543874073835434,,0
cline,300,0.01,31,1.028433974020716,1.0,,1,1.3994783931409562,1.6543874073835434,,0
cline,300,0.01,32,1.0084588849314189,1.0,,1,1.3970742610269038,1.6543874073835434,,0
cline,300,0.01,33,0.9943547844594159,1.0,,0,1.3984349603592432,1.6543874073835434,,0
cline,300,0.01,34,1.0061370226690276,1.0,,1,1.3967444709380576,1.6543874073835434,,0
cline,300,0.01,35,0.9880190795328131,1.0,,0,1.4009666841567818,1.6543874073835434,,0
cline,300,0.01,36,1.0057767726188787,1.0,,1,1.3945964890350953,1.6543874073835434,,0
cline,300,0.01,37,1.0387232364050394,1.0,,1,1.3939380385326916,1.6543874073835434,,0
cline,300,0.01,38,0.9889371925442353,1.0,,0,1.3977919373265049,1.6543874073835434,,0
cline,300,0.01,39,1.021424684342391,1.0,,1,1.3891119924925774,1.6543874073835434,,0
cline,300,0.01,40,0.9900391667597224,1.0,,0,1.396974145583125,1.6543874073835434,,0
cline,300,0.01,41,1.00925807135936,1.0,,1,1.3897446715154573,1.6543874073835434,,0
cline,300,0.01,42,0.9985635517122101,1.0,,0,1.388519546499255,1.6543874073835434,,0
cline,300,0.01,43,1.003708216088194,1.0,,1,1.3928527751717792,1.6543874073835434,,0
cline,300,0.01,44,0.9969878524501405,1.0,,0,1.4061792554202146,1.6543874073835434,,0
cline,300,0.01,45,0.9954138806266417,1.0,,0,1.3964400125912548,1.6543874073835434,,0
cline,300,0.01,46,1.0124495785756777,1.0,,1,1.3973414787434169,1.6543874073835434,,0
cline,300,0.01,47,0.9676075728311103,1.0,,0,1.3920907663284094,1.6543874073835434,,0
cline,300,0.01,48,0.9988899281927882,1.0,,0,1.3951577822274155,1.6543874073835434,,0
cline,300,0.01,49,0.9760279359609568,1.0,,0,1.3884095453348964,1.6543874073835434,,0
cline,300,0.01,50,1.0123931120369691,1.0,,1,1.3948466182868522,1.6543874073835434,,0
cline,300,0.01,51,1.0157652628079905,1.0,,1,1.393206205104391,1.6543874073835434,,0
cline,300,0.01,52,0.9788857432478253,1.0,,0,1.388834810551975,1.6543874073835434,,0
cline,300,0.01,53,1.0129752440775572,1.0,,1,1.4000493587688367,1.6543874073835434,,0
cline,300,0.01,54,0.9867209969030342,1.0,,0,1.3862310680842003,1.6543874073835434,,0
cline,300,0.01,55,1.0152877761423493,1.0,,1,1.389477404977523,1.6543874073835434,,0
cline,300,0.01,56,1.0360873865956182,1.0,,1,1.3998284079256749,1.6543874073835434,,0
cline,300,0.01,57,1.0178541286516885,1.0,,1,1.3918697257253563,1.6543874073835434,,0
cline,300,0.01,58,1.0089671023753952,1.0,,1,1.3959207387323878,1.6543874073835434,,0
cline,300,0.01,59,1.0199854102563004,1.0,,1,1.3839146473782546,1.6543874073835434,,0
cline,300,0.01,60,1.012372796554547,1.0,,1,1.395471708716154,1.6543874073835434,,0
cline,300,0.01,61,0.9962632117939846,1.0,,0,1.3861430334724247,1.6543874073835434,,0
cline,300,0.01,62,1.0190281653042808,1.0,,1,1.3810909772659645,1.6543874073835434,,0
cline,300,0.01,63,0.9933214640375565,1.0,,0,1.4024374121695211,1.6543874073835434,,0
cline,300,0.01,64,1.0116933047910797,1.0,,1,1.4024250215124927,1.6543874073835434,,0
cline,300,0.01,65,1.0227447563269607,1.0,,1,1.3900599268201914,1.6543874073835434,,0
cline,300,0.01,66,0.9925711158230562,1.0,,0,1.3842504572940464,1.6543874073835434,,0
cline,300,0.01,67,1.0219341143837775,1.0,,1,1.391794021592985,1.6543874073835434,,0
cline,300,0.01,68,1.022384629067248,1.0,,1,1.3901976603108992,1.6543874073835434,,0
cline,300,0.01,69,1.0171764267126397,1.0,,1,1.4077448529797962,1.6543874073835434,,0
cline,300,0.01,70,0.9969588615305824,1.0,,0,1.3951740547615514,1.6543874073835434,,0
cline,300,0.01,71,0.9798926477933916,1.0,,0,1.3975328344098168,1.6543874073835434,,0
cline,300,0.01,72,0.9936386662793418,1.0,,0,1.3937758454022426,1.6543874073835434,,0
cline,300,0.01,73,1.0378211306419691,1.0,,1,1.407285622059001,1.6543874073835434,,0
cline,300,0.01,74,1.0208041972310025,1.0,,1,1.3991963438083876,1.6543874073835434,,0
cline,300,0.01,75,1.0103719190676428,1.0,,1,1.3894049545033886,1.6543874073835434,,0
cline,300,0.01,76,0.9683374719701527,1.0,,0,1.3861253249415935,1.6543874073835434,,0
cline,300,0.01,77,1.0120851503676807,1.0,,1,1.3813497960857881,1.6543874073835434,,0
cline,300,0.01,78,1.0104321011206505,1.0,,1,1.3880614541059502,1.6543874073835434,,0
cline,300,0.01,79,1.0122735036983856,1.0,,1,1.394544658893488,1.6543874073835434,,0
cline,300,0.01,80,1.0119541888736552,1.0,,1,1.3909967517646187,1.6543874073835434,,0
cline,300,0.01,81,0.9905830339738619,1.0,,0,1.3918773525579793,1.6543874073835434,,0
cline,300,0.01,82,0.9798222076389977,1.0,,0,1.395178159401306,1.6543874073835434,,0
cline,300,0.01,83,1.0106922690103293,1.0,,1,1.406889005728205,1.6543874073835434,,0
cline,300,0.01,84,1.0092675191478957,1.0,,1,1.389566132583785,1.6543874073835434,,0
cline,300,0.01,85,1.0219014306508056,1.0,,1,1.4090596536147422,1.6543874073835434,,0
cline,300,0.01,86,0.9908587061079476,1.0,,0,1.3913641990327408,1.6543874073835434,,0
cline,300,0.01,87,1.0228026923921978,1.0,,1,1.3872135966333288,1.6543874073835434,,0
cline,300,0.01,88,1.0010861782103075,1.0,,1,1.3922413114931975,1.6543874073835434,,0
cline,300,0.01,89,0.9931096962769999,1.0,,0,1.3869056755851747,1.6543874073835434,,0
cline,300,0.01,90,0.9896593236605099,1.0,,0,1.3911564733845916,1.6543874073835434,,0
cline,300,0.01,91,1.0103461850089153,1.0,,1,1.4003287007472056,1.6543874073835434,,0
cline,300,0.01,92,1.00756592257298,1.0,,1,1.3898791163942252,1.6543874073835434,,0
cline,300,0.01,93,0.9895017278184634,1.0,,0,1.3879458441979147,1.6543874073835434,,0
cline,300,0.01,94,0.9922044233970428,1.0,,0,1.3997484284287058,1.6543874073835434,,0
cline,300,0.01,95,1.007756204117284,1.0,,1,1.3917868707731376,1.6543874073835434,,0
cline,300,0.01,96,1.0063718975400406,1.0,,1,1.4028168394286864,1.6543874073835434,,0
cline,300,0.01,97,0.9897943415424579,1.0,,0,1.3929799653309456,1.6543874073835434,,0
cline,300,0.01,98,0.9938991246797653,1.0,,0,1.4139259681370588,1.6543874073835434,,0
cline,300,0.01,99,0.9979888332038436,1.0,,0,1.3847828815594294,1.6543874073835434,,0
cline,300,0.015,0,1.0077401867832698,1.0,,1,1.3996048574383988,1.6543874073835434,,0
cline,300,0.015,1,0.9998904189511669,1.0,,0,1.38588456457633,1.6543874073835434,,0
cline,300,0.015,2,1.0002093754553423,1.0,,1,1.3893152227528245,1.6543874073835434,,0
cline,300,0.015,3,1.0064873623367303,1.0,,1,1.400708921874705,1.6543874073835434,,0
cline,300,0.015,4,1.0184373428815474,1.0,,1,1.3867169871195606,1.6543874073835434,,0
cline,300,0.015,5,1.011955292350461,1.0,,1,1.3884956709296814,1.6543874073835434,,0
cline,300,0.015,6,1.0030775543904582,1.0,,1,1.391546846424765,1.6543874073835434,,0
cline,300,0.015,7,1.0196974769054512,1.0,,1,1.391515434106403,1.6543874073835434,,0
cline,300,0.015,8,1.003623368416238,1.0,,1,1.3894591582958495,1.6543874073835434,,0
cline,300,0.015,9,1.0124744008097373,1.0,,1,1.393208653595169,1.6543874073835434,,0
cline,300,0.015,10,0.9909915825267065,1.0,,0,1.3994850365250635,1.6543874073835434,,0
cline,300,0.015,11,1.009099933904972,1.0,,1,1.3895705954101487,1.6543874073835434,,0
cline,300,0.015,12,1.0359725943191376,1.0,,1,1.3952488674694823,1.6543874073835434,,0
cline,300,0.015,13,1.0119168004262618,1.0,,1,1.386454302478285,1.6543874073835434,,0
cline,300,0.015,14,1.005514982735303,1.0,,1,1.393950948457029,1.6543874073835434,,0
cline,300,0.015,15,1.0097533531186633,1.0,,1,1.4046479522854498,1.6543874073835434,,0
cline,300,0.015,16,0.9830326684593911,1.0,,0,1.3891182039341645,1.6543874073835434,,0
cline,300,0.015,17,0.9802940625933932,1.0,,0,1.3846954581121764,1.6543874073835434,,0
cline,300,0.015,18,0.9823261877770504,1.0,,0,1.391191681864008,1.6543874073835434,,0
cline,300,0.015,19,1.0196660343369703,1.0,,1,1.3916342526098426,1.6543874073835434,,0
cline,300,0.015,20,0.9711451073260978,1.0,,0,1.3896998173880064,1.6543874073835434,,0
cline,300,0.015,21,1.0322137892702443,1.0,,1,1.4037352170510837,1.6543874073835434,,0
cline,300,0.015,22,1.0096052242376496,1.0,,1,1.3908825312784114,1.6543874073835434,,0
cline,300,0.015,23,0.995922304738975,1.0,,0,1.3957079270544286,1.6543874073835434,,0
cline,300,0.015,24,1.0063081442260713,1.0,,1,1.399206805917745,1.6543874073835434,,0
cline,300,0.015,25,1.016402502105621,1.0,,1,1.4035248174626516,1.6543874073835434,,0
cline,300,0.015,26,0.9791211055864677,1.0,,0,1.3961486499818827,1.6543874073835434,,0
cline,300,0.015,27,0.9848640063781756,1.0,,0,1.3972599434200725,1.6543874073835434,,0
cline,300,0.015,28,0.9874654326689706,1.0,,0,1.3891646322447777,1.6543874073835434,,0
cline,300,0.015,29,0.9917469065212742,1.0,,0,1.3999639192649345,1.6543874073835434,,0
cline,300,0.015,30,0.9997574906781365,1.0,,0,1.3973993807649363,1.6543874073835434,,0
cline,300,0.015,31,1.0255314748842224,1.0,,1,1.3901759289785216,1.6543874073835434,,0
cline,300,0.015,32,1.0001773514815846,1.0,,1,1.3854608778723654,1.6543874073835434,,0
cline,300,0.015,33,0.9891157137605489,1.0,,0,1.3902656801161064,1.6543874073835434,,0
cline,300,0.015,34,0.9721015064739857,1.0,,0,1.3975993900508688,1.6543874073835434,,0
cline,300,0.015,35,1.0272076842406703,1.0,,1,1.402980944118589,1.6543874073835434,,0
cline,300,0.015,36,1.025890145408421,1.0,,1,1.3830053593839566,1.6543874073835434,,0
cline,300,0.015,37,1.0150629218870735,1.0,,1,1.4036506681540757,1.6543874073835434,,0
cline,300,0.015,38,0.9951412390118913,1.0,,0,1.3877481740199316,1.6543874073835434,,0
cline,300,0.015,39,1.006170223962229,1.0,,1,1.3967025031063256,1.6543874073835434,,0
cline,300,0.015,40,0.9798899291732983,1.0,,0,1.3934427260136006,1.6543874073835434,,0
cline,300,0.015,41,1.0323804024029097,1.0,,1,1.3981511065166234,1.6543874073835434,,0
cline,300,0.015,42,0.9683852500433835,1.0,,0,1.3911890645391323,1.6543874073835434,,0
cline,300,0.015,43,1.0098446664037928,1.0,,1,1.3928215224971958,1.6543874073835434,,0
cline,300,0.015,44,0.996064039875461,1.0,,0,1.3912721284608276,1.6543874073835434,,0
cline,300,0.015,45,1.0261617897122244,1.0,,1,1.3789720728018506,1.6543874073835434,,0
cline,300,0.015,46,1.00932185577171,1.0,,1,1.3925126563756085,1.6543874073835434,,0
cline,300,0.015,47,1.0033583618729862,1.0,,1,1.3860756605640485,1.6543874073835434,,0
cline,300,0.015,48,1.0335636937904316,1.0,,1,1.3930764874501937,1.6543874073835434,,0
cline,300,0.015,49,1.0101119946274513,1.0,,1,1.3963649200627357,1.6543874073835434,,0
cline,300,0.015,50,1.00978358506163,1.0,,1,1.4022865473291344,1.6543874073835434,,0
cline,300,0.015,51,1.0327415841786818,1.0,,1,1.393397204928897,1.6543874073835434,,0
cline,300,0.015,52,1.0325351074695792,1.0,,1,1.3962009695661324,1.6543874073835434,,0
cline,300,0.015,53,1.0159860194564005,1.0,,1,1.4077667568414507,1.6543874073835434,,0
cline,300,0.015,54,1.0024418899597058,1.0,,1,1.395441648668804,1.6543874073835434,,0
cline,300,0.015,55,1.0040796427679144,1.0,,1,1.391365001703703,1.6543874073835434,,0
cline,300,0.015,56,1.0244046085910856,1.0,,1,1.397303909790306,1.6543874073835434,,0
cline,300,0.015,57,1.0278105538588702,1.0,,1,1.3863131648033362,1.6543874073835434,,0
cline,300,0.015,58,1.0044665191119966,1.0,,1,1.3908967727518924,1.6543874073835434,,0
cline,300,0.015,59,1.0094064903262017,1.0,,1,1.3860697586987596,1.6543874073835434,,0
cline,300,0.015,60,0.9737101122228589,1.0,,0,1.3913396136297596,1.6543874073835434,,0
cline,300,0.015,61,1.020559650984557,1.0,,1,1.391426527516248,1.6543874073835434,,0
cline,300,0.015,62,1.0033794138398473,1.0,,1,1.3862028441069536,1.6543874073835434,,0
cline,300,0.015,63,1.009362605129138,1.0,,1,1.3802756590880463,1.6543874073835434,,0
cline,300,0.015,64,1.0137903087795463,1.0,,1,1.396607416030805,1.6543874073835434,,0
cline,300,0.015,65,1.0137470915623847,1.0,,1,1.4072666398558544,1.6543874073835434,,0
cline,300,0.015,66,1.0132430357437623,1.0,,1,1.4035106421261205,1.6543874073835434,,0
cline,300,0.015,67,1.0111014557687672,1.0,,1,1.388518830429208,1.6543874073835434,,0
cline,300,0.015,68,0.9818043881008834,1.0,,0,1.402637271694379,1.6543874073835434,,0
cline,300,0.015,69,0.9958842791507894,1.0,,0,1.4117000108377131,1.6543874073835434,,0
cline,300,0.015,70,0.9983391634010261,1.0,,0,1.39262607780186,1.6543874073835434,,0
cline,300,0.015,71,1.0161454514074157,1.0,,1,1.409716532073923,1.6543874073835434,,0
cline,300,0.015,72,0.997635492618831,1.0,,0,1.3897278009058631,1.6543874073835434,,0
cline,300,0.015,73,1.0050639109808923,1.0,,1,1.387807654054359,1.6543874073835434,,0
cline,300,0.015,74,1.0382698882948234,1.0,,1,1.3916205418051883,1.6543874073835434,,0
cline,300,0.015,75,1.004414054634871,1.0,,1,1.3861611287773519,1.6543874073835434,,0
cline,300,0.015,76,1.010148245693928,1.0,,1,1.4055048122896512,1.6543874073835434,,0
